Address,Minute,Blue kills,Blue deaths,Kill freq,Blue kill freq,Blue death freq,Red structures taken,Blue structures lost,Structure freq,Blue structure freq,Red structure freq,Blue gold,Gold diff,Delta gold diff,Blue win
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,13,1,0,0.2,0.2,0.0,0,0,0.0,0.0,0.0,15548.0,-760.0,-135.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,14,1,0,0.2,0.2,0.0,0,0,0.0,0.0,0.0,16980.0,-697.0,347.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,15,1,0,0.2,0.2,0.0,0,0,0.0,0.0,0.0,18324.0,-790.0,-477.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,16,1,0,0.0,0.0,0.0,2,1,0.6,0.4,0.2,19952.0,-611.0,149.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,17,2,2,0.6,0.2,0.4,3,1,0.8,0.6,0.2,22874.0,240.0,937.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,18,2,2,0.6,0.2,0.4,4,2,1.2,0.8,0.4,25274.0,845.0,1635.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,19,4,3,1.2,0.6,0.6,4,2,1.2,0.8,0.4,27215.0,797.0,1408.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,20,4,3,1.2,0.6,0.6,4,2,1.2,0.8,0.4,29519.0,1422.0,1182.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,21,4,3,1.2,0.6,0.6,4,3,0.8,0.4,0.4,30690.0,987.0,142.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,22,4,3,0.6,0.4,0.2,4,3,0.6,0.2,0.4,31881.0,169.0,-628.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,23,4,3,0.6,0.4,0.2,4,3,0.2,0.0,0.2,33386.0,432.0,-990.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,24,4,3,0.0,0.0,0.0,5,3,0.4,0.2,0.2,34700.0,491.0,-496.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,25,4,3,0.0,0.0,0.0,5,3,0.4,0.2,0.2,36511.0,1205.0,1036.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,26,4,3,0.0,0.0,0.0,5,3,0.2,0.2,0.0,37791.0,1527.0,1095.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,27,4,3,0.0,0.0,0.0,5,3,0.2,0.2,0.0,39384.0,1647.0,1156.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,28,7,4,0.8,0.6,0.2,6,3,0.4,0.4,0.0,40458.0,1847.0,642.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,29,8,4,1.0,0.8,0.2,6,3,0.2,0.2,0.0,43882.0,3750.0,2223.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,30,9,5,1.4,1.0,0.4,7,3,0.4,0.4,0.0,45845.0,4719.0,3072.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,31,10,6,1.8,1.2,0.6,7,3,0.4,0.4,0.0,47672.0,3561.0,1714.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,32,10,6,1.8,1.2,0.6,7,3,0.4,0.4,0.0,49049.0,3367.0,-383.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,33,12,8,1.8,1.0,0.8,7,3,0.2,0.2,0.0,50452.0,2886.0,-1833.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,34,13,8,1.8,1.0,0.8,8,3,0.4,0.4,0.0,52515.0,2906.0,-655.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,35,13,8,1.4,0.8,0.6,8,3,0.2,0.2,0.0,55090.0,4411.0,1044.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,36,13,8,1.0,0.6,0.4,8,3,0.2,0.2,0.0,56589.0,4473.0,1587.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,37,13,8,1.0,0.6,0.4,9,3,0.4,0.4,0.0,57860.0,4639.0,1733.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,38,13,8,0.2,0.2,0.0,9,3,0.4,0.4,0.0,58958.0,4762.0,351.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30030?gameHash=fbb300951ad8327c,39,16,9,0.8,0.6,0.2,9,3,0.2,0.2,0.0,59940.0,4686.0,213.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,1,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2415.0,0.0,0.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,2,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2415.0,0.0,0.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,3,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2705.0,-26.0,-26.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,4,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4108.0,-18.0,-18.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,5,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5511.0,147.0,147.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,6,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6797.0,237.0,263.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,7,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,7637.0,-152.0,-134.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,8,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8953.0,18.0,-129.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,9,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10183.0,88.0,-149.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,10,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,11419.0,-242.0,-90.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,11,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,12956.0,102.0,84.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,12,1,0,0.2,0.2,0.0,0,0,0.0,0.0,0.0,14294.0,117.0,29.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,13,4,2,1.2,0.8,0.4,0,0,0.0,0.0,0.0,16027.0,802.0,1044.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,14,4,2,1.2,0.8,0.4,0,0,0.0,0.0,0.0,18288.0,1420.0,1318.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,15,5,3,1.6,1.0,0.6,0,0,0.0,0.0,0.0,19698.0,1394.0,1277.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,16,5,3,1.6,1.0,0.6,1,1,0.4,0.2,0.2,21528.0,1301.0,499.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,17,5,3,1.4,0.8,0.6,1,1,0.4,0.2,0.2,23855.0,1489.0,69.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,18,5,3,0.4,0.2,0.2,1,1,0.4,0.2,0.2,25225.0,1563.0,169.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,19,5,3,0.4,0.2,0.2,1,1,0.4,0.2,0.2,26323.0,1368.0,67.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,20,5,3,0.0,0.0,0.0,1,2,0.6,0.2,0.4,27282.0,1105.0,-384.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,21,5,3,0.0,0.0,0.0,2,2,0.4,0.2,0.2,28330.0,205.0,-1358.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,22,5,3,0.0,0.0,0.0,2,2,0.4,0.2,0.2,29856.0,192.0,-1176.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,23,5,3,0.0,0.0,0.0,2,2,0.4,0.2,0.2,31486.0,587.0,-518.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,24,5,3,0.0,0.0,0.0,3,3,0.8,0.4,0.4,32988.0,377.0,172.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,25,5,3,0.0,0.0,0.0,3,3,0.6,0.4,0.2,35274.0,667.0,475.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,26,7,4,0.6,0.4,0.2,4,3,0.6,0.4,0.2,36334.0,415.0,-172.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,27,7,5,0.8,0.4,0.4,4,3,0.6,0.4,0.2,39179.0,1876.0,1499.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,28,7,5,0.8,0.4,0.4,4,3,0.6,0.4,0.2,40320.0,1244.0,577.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,29,8,5,1.0,0.6,0.4,5,3,0.4,0.4,0.0,42132.0,2130.0,1715.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,30,8,7,1.4,0.6,0.8,5,5,0.8,0.4,0.4,43767.0,2431.0,555.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,31,9,8,1.2,0.4,0.8,5,5,0.6,0.2,0.4,45871.0,680.0,-564.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,32,9,8,1.0,0.4,0.6,5,5,0.6,0.2,0.4,48112.0,1520.0,-610.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,33,10,8,1.2,0.6,0.6,5,5,0.6,0.2,0.4,49259.0,949.0,-1482.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,34,10,8,1.0,0.4,0.6,6,5,0.6,0.2,0.4,51179.0,1894.0,1214.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,35,10,8,0.6,0.4,0.2,7,5,0.4,0.4,0.0,53284.0,2644.0,1124.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,36,10,8,0.2,0.2,0.0,7,5,0.4,0.4,0.0,55462.0,3394.0,2445.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30054?gameHash=055b17da8456fdc8,37,10,9,0.4,0.2,0.2,7,7,0.8,0.4,0.4,56911.0,3726.0,1832.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,1,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2415.0,0.0,0.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,2,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2415.0,0.0,0.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,3,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2726.0,10.0,10.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,4,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3794.0,-60.0,-60.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,5,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4933.0,34.0,34.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,6,1,0,0.2,0.2,0.0,0,0,0.0,0.0,0.0,6236.0,37.0,27.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,7,2,0,0.4,0.4,0.0,0,0,0.0,0.0,0.0,8109.0,589.0,649.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,8,2,0,0.4,0.4,0.0,0,0,0.0,0.0,0.0,9656.0,1064.0,1030.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,9,2,1,0.6,0.4,0.2,0,0,0.0,0.0,0.0,11073.0,1258.0,1221.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,10,2,1,0.6,0.4,0.2,0,0,0.0,0.0,0.0,12374.0,913.0,324.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,11,3,1,0.6,0.4,0.2,0,0,0.0,0.0,0.0,13953.0,1233.0,169.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,12,3,1,0.4,0.2,0.2,0,0,0.0,0.0,0.0,15596.0,1597.0,339.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,13,7,2,1.4,1.0,0.4,0,0,0.0,0.0,0.0,16971.0,1575.0,662.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,14,7,2,1.2,1.0,0.2,0,0,0.0,0.0,0.0,20152.0,3046.0,1813.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,15,8,3,1.6,1.2,0.4,0,0,0.0,0.0,0.0,21237.0,2922.0,1325.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,16,8,3,1.4,1.0,0.4,1,0,0.2,0.2,0.0,22738.0,3074.0,1499.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,17,8,3,1.4,1.0,0.4,1,0,0.2,0.2,0.0,24964.0,3626.0,580.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,18,11,4,1.2,0.8,0.4,2,0,0.4,0.4,0.0,26454.0,3466.0,544.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,19,11,4,1.2,0.8,0.4,3,0,0.6,0.6,0.0,30109.0,5634.0,2560.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,20,11,6,1.2,0.6,0.6,3,0,0.6,0.6,0.0,31317.0,5293.0,1667.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,21,11,6,1.2,0.6,0.6,3,0,0.4,0.4,0.0,32846.0,4597.0,1131.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,22,11,6,1.2,0.6,0.6,3,0,0.4,0.4,0.0,34248.0,4360.0,-1274.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,23,11,6,0.4,0.0,0.4,3,0,0.2,0.2,0.0,35671.0,4616.0,-677.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,24,11,6,0.4,0.0,0.4,3,0,0.0,0.0,0.0,37370.0,4489.0,-108.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,25,15,7,1.0,0.8,0.2,3,1,0.2,0.0,0.2,38932.0,4880.0,520.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,26,15,7,1.0,0.8,0.2,5,1,0.6,0.4,0.2,42355.0,5865.0,1249.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,27,15,7,1.0,0.8,0.2,5,1,0.6,0.4,0.2,44791.0,6993.0,2504.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,28,15,7,1.0,0.8,0.2,5,1,0.6,0.4,0.2,46409.0,7049.0,2169.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,29,15,7,1.0,0.8,0.2,5,1,0.6,0.4,0.2,47779.0,7029.0,1164.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,30,15,7,0.0,0.0,0.0,6,1,0.6,0.6,0.0,49255.0,7047.0,54.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,31,15,7,0.0,0.0,0.0,7,2,0.6,0.4,0.2,50804.0,7160.0,111.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,32,15,7,0.0,0.0,0.0,7,2,0.6,0.4,0.2,52769.0,7081.0,52.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,33,18,7,0.6,0.6,0.0,8,2,0.8,0.6,0.2,54327.0,7582.0,535.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,34,18,8,0.8,0.6,0.2,10,2,1.2,1.0,0.2,58119.0,9917.0,2757.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,35,18,8,0.8,0.6,0.2,10,2,1.0,0.8,0.2,59919.0,10337.0,3256.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,36,18,8,0.8,0.6,0.2,11,2,0.8,0.8,0.0,60832.0,9823.0,2241.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,37,18,8,0.8,0.6,0.2,12,2,1.0,1.0,0.0,64321.0,12307.0,2390.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,38,18,8,0.2,0.0,0.2,15,2,1.4,1.4,0.0,66814.0,13201.0,2864.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30067?gameHash=8e8a9b58df366e2d,39,18,8,0.0,0.0,0.0,16,2,1.2,1.2,0.0,68928.0,13924.0,4101.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30091?gameHash=0ed1cd0e0e57329c,1,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2415.0,0.0,0.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30091?gameHash=0ed1cd0e0e57329c,2,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2415.0,0.0,0.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30091?gameHash=0ed1cd0e0e57329c,3,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2705.0,-15.0,-15.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30091?gameHash=0ed1cd0e0e57329c,4,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3847.0,25.0,25.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30091?gameHash=0ed1cd0e0e57329c,5,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5398.0,228.0,228.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30091?gameHash=0ed1cd0e0e57329c,6,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6473.0,-6.0,9.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30091?gameHash=0ed1cd0e0e57329c,7,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,7720.0,-243.0,-268.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30091?gameHash=0ed1cd0e0e57329c,8,0,1,0.2,0.0,0.2,0,0,0.0,0.0,0.0,9308.0,175.0,-53.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30091?gameHash=0ed1cd0e0e57329c,9,1,1,0.4,0.2,0.2,0,0,0.0,0.0,0.0,10547.0,-346.0,-340.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30091?gameHash=0ed1cd0e0e57329c,10,1,2,0.6,0.2,0.4,0,0,0.0,0.0,0.0,12033.0,16.0,259.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30091?gameHash=0ed1cd0e0e57329c,11,1,2,0.6,0.2,0.4,0,0,0.0,0.0,0.0,13449.0,-258.0,-433.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30091?gameHash=0ed1cd0e0e57329c,12,1,2,0.6,0.2,0.4,0,0,0.0,0.0,0.0,14936.0,-57.0,289.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30091?gameHash=0ed1cd0e0e57329c,13,2,3,0.8,0.4,0.4,0,0,0.0,0.0,0.0,16150.0,-190.0,-206.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30091?gameHash=0ed1cd0e0e57329c,14,2,4,0.8,0.2,0.6,0,0,0.0,0.0,0.0,17883.0,-111.0,147.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30091?gameHash=0ed1cd0e0e57329c,15,2,4,0.6,0.2,0.4,0,0,0.0,0.0,0.0,19332.0,-335.0,-278.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30091?gameHash=0ed1cd0e0e57329c,16,2,4,0.6,0.2,0.4,0,0,0.0,0.0,0.0,20408.0,-8.0,182.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30091?gameHash=0ed1cd0e0e57329c,17,2,4,0.6,0.2,0.4,0,0,0.0,0.0,0.0,22017.0,324.0,435.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/30091?gameHash=0ed1cd0e0e57329c,18,2,5,0.4,0.0,0.4,0,0,0.0,0.0,0.0,23124.0,428.0,763.0,False
