Address,Minute,Blue kills,Blue deaths,Kill freq,Blue kill freq,Blue death freq,Red structures taken,Blue structures lost,Structure freq,Blue structure freq,Red structure freq,Blue gold,Gold diff,Delta gold diff,Blue win
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001360090?gameHash=1e20ef6df11a234d,27,12,7,1.8,1.0,0.8,4,2,0.4,0.2,0.2,42586.0,5996.0,76.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001360090?gameHash=1e20ef6df11a234d,28,17,8,2.6,1.6,1.0,4,2,0.2,0.2,0.0,43723.0,6122.0,424.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001360090?gameHash=1e20ef6df11a234d,29,17,8,2.6,1.6,1.0,4,2,0.2,0.2,0.0,47335.0,8147.0,1375.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001360090?gameHash=1e20ef6df11a234d,30,17,8,2.6,1.6,1.0,4,3,0.2,0.0,0.2,48476.0,8054.0,2058.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001360090?gameHash=1e20ef6df11a234d,31,17,8,1.2,1.0,0.2,4,3,0.2,0.0,0.2,49424.0,6745.0,623.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001360090?gameHash=1e20ef6df11a234d,32,21,8,2.0,1.8,0.2,4,3,0.2,0.0,0.2,50425.0,6581.0,-1566.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001360090?gameHash=1e20ef6df11a234d,33,21,8,0.8,0.8,0.0,5,3,0.4,0.2,0.2,53624.0,8804.0,750.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001360090?gameHash=1e20ef6df11a234d,34,25,9,1.8,1.6,0.2,7,3,0.8,0.6,0.2,57163.0,11110.0,4365.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,1,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2415.0,0.0,0.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,2,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2433.0,18.0,18.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,3,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2747.0,17.0,17.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,4,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4010.0,118.0,118.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,5,0,1,0.2,0.0,0.2,0,0,0.0,0.0,0.0,5446.0,300.0,282.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,6,1,2,0.6,0.2,0.4,0,0,0.0,0.0,0.0,6626.0,-368.0,-385.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,7,1,2,0.6,0.2,0.4,0,0,0.0,0.0,0.0,8272.0,-203.0,-321.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,8,1,2,0.6,0.2,0.4,0,0,0.0,0.0,0.0,9568.0,-78.0,-378.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,9,1,2,0.6,0.2,0.4,0,0,0.0,0.0,0.0,10830.0,-260.0,108.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,10,1,2,0.4,0.2,0.2,0,0,0.0,0.0,0.0,12156.0,7.0,210.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,11,1,2,0.0,0.0,0.0,0,0,0.0,0.0,0.0,13436.0,-159.0,-81.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,12,1,2,0.0,0.0,0.0,0,0,0.0,0.0,0.0,14887.0,-225.0,35.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,13,1,2,0.0,0.0,0.0,0,0,0.0,0.0,0.0,16265.0,-143.0,-150.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,14,1,2,0.0,0.0,0.0,0,0,0.0,0.0,0.0,17633.0,76.0,235.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,15,1,2,0.0,0.0,0.0,0,0,0.0,0.0,0.0,19054.0,-139.0,86.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,16,1,3,0.2,0.0,0.2,0,0,0.0,0.0,0.0,20484.0,-70.0,73.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,17,1,3,0.2,0.0,0.2,0,1,0.2,0.0,0.2,22202.0,-332.0,-408.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,18,1,3,0.2,0.0,0.2,0,2,0.4,0.0,0.4,23463.0,-1209.0,-1070.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,19,1,5,0.6,0.0,0.6,0,2,0.4,0.0,0.4,24909.0,-2028.0,-1958.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,20,1,5,0.6,0.0,0.6,1,3,0.8,0.2,0.6,25833.0,-3132.0,-2800.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,21,1,5,0.4,0.0,0.4,1,3,0.8,0.2,0.6,27910.0,-3160.0,-1951.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,22,1,7,0.8,0.0,0.8,3,5,1.4,0.6,0.8,29358.0,-3292.0,-1264.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,23,1,7,0.8,0.0,0.8,3,5,1.2,0.6,0.6,31997.0,-4650.0,-1518.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,24,1,8,0.6,0.0,0.6,4,5,1.4,0.8,0.6,33735.0,-4591.0,-1431.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,25,1,8,0.6,0.0,0.6,4,5,1.0,0.6,0.4,35959.0,-3432.0,-140.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,26,4,11,1.8,0.6,1.2,4,5,1.0,0.6,0.4,37401.0,-3736.0,914.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,27,4,11,1.4,0.6,0.8,5,5,0.4,0.4,0.0,40353.0,-3427.0,1164.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,28,4,11,1.4,0.6,0.8,5,5,0.4,0.4,0.0,42502.0,-2821.0,611.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,29,4,11,1.2,0.6,0.6,5,5,0.2,0.2,0.0,44049.0,-2660.0,1076.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,30,6,11,1.6,1.0,0.6,5,5,0.2,0.2,0.0,45537.0,-2609.0,818.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,31,6,11,0.4,0.4,0.0,6,5,0.4,0.4,0.0,48270.0,-2258.0,563.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,32,6,11,0.4,0.4,0.0,6,5,0.2,0.2,0.0,49883.0,-1673.0,987.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,33,6,11,0.4,0.4,0.0,6,5,0.2,0.2,0.0,51106.0,-1931.0,678.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370006?gameHash=7473a5a174e40fce,34,6,12,0.6,0.4,0.2,6,6,0.4,0.2,0.2,52629.0,-1832.0,426.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,1,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2415.0,0.0,0.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,2,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2445.0,20.0,20.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,3,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2751.0,7.0,7.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,4,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,3879.0,-106.0,-106.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,5,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5471.0,302.0,282.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,6,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6778.0,242.0,235.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,7,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,8014.0,282.0,388.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,8,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9357.0,233.0,-69.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,9,0,1,0.2,0.0,0.2,0,0,0.0,0.0,0.0,10642.0,129.0,-113.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,10,0,1,0.2,0.0,0.2,0,0,0.0,0.0,0.0,11859.0,-520.0,-802.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,11,1,2,0.6,0.2,0.4,1,0,0.2,0.2,0.0,13406.0,-515.0,-748.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,12,1,2,0.6,0.2,0.4,1,1,0.4,0.2,0.2,15730.0,46.0,-83.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,13,1,2,0.6,0.2,0.4,1,1,0.4,0.2,0.2,17214.0,-445.0,75.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,14,2,2,0.6,0.4,0.2,1,1,0.4,0.2,0.2,18705.0,-583.0,-68.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,15,2,2,0.6,0.4,0.2,1,1,0.4,0.2,0.2,20599.0,17.0,-29.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,16,2,2,0.2,0.2,0.0,1,1,0.2,0.0,0.2,21924.0,-68.0,377.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,17,2,2,0.2,0.2,0.0,1,1,0.0,0.0,0.0,23799.0,245.0,828.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,18,2,2,0.2,0.2,0.0,1,2,0.2,0.0,0.2,25350.0,578.0,561.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,19,2,2,0.0,0.0,0.0,2,2,0.4,0.2,0.2,26472.0,-603.0,-535.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,20,2,2,0.0,0.0,0.0,2,2,0.4,0.2,0.2,29011.0,545.0,300.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,21,4,6,1.2,0.4,0.8,2,2,0.4,0.2,0.2,30456.0,1020.0,442.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,22,4,7,1.4,0.4,1.0,3,2,0.6,0.4,0.2,32170.0,132.0,735.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,23,4,10,2.0,0.4,1.6,3,3,0.6,0.4,0.2,34006.0,395.0,-150.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,24,4,10,2.0,0.4,1.6,3,3,0.4,0.2,0.2,34929.0,-2104.0,-3124.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,25,4,10,2.0,0.4,1.6,3,3,0.4,0.2,0.2,37024.0,-1106.0,-1238.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,26,6,10,1.2,0.4,0.8,3,3,0.4,0.2,0.2,38170.0,-1124.0,-1519.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,27,7,10,1.2,0.6,0.6,3,3,0.2,0.0,0.2,40393.0,-445.0,1659.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,28,7,10,0.6,0.6,0.0,3,3,0.0,0.0,0.0,42863.0,797.0,1903.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,29,7,10,0.6,0.6,0.0,4,3,0.2,0.2,0.0,44533.0,976.0,2100.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,30,7,13,1.2,0.6,0.6,5,3,0.4,0.4,0.0,46437.0,2113.0,2558.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,31,7,13,0.8,0.2,0.6,5,3,0.4,0.4,0.0,48097.0,-406.0,-1203.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,32,7,14,0.8,0.0,0.8,5,3,0.4,0.4,0.0,49758.0,-154.0,-1130.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,33,7,14,0.8,0.0,0.8,5,5,0.8,0.4,0.4,50760.0,-874.0,-2987.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,34,7,14,0.8,0.0,0.8,5,5,0.6,0.2,0.4,51767.0,-3083.0,-2677.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,35,7,14,0.2,0.0,0.2,5,5,0.4,0.0,0.4,53276.0,-2734.0,-2580.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,36,7,14,0.2,0.0,0.2,5,5,0.4,0.0,0.4,54322.0,-2755.0,-1881.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,37,7,14,0.0,0.0,0.0,5,5,0.4,0.0,0.4,56087.0,-2575.0,508.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,38,7,14,0.0,0.0,0.0,5,5,0.0,0.0,0.0,57218.0,-2561.0,173.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,39,7,14,0.0,0.0,0.0,5,5,0.0,0.0,0.0,57987.0,-2870.0,-115.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370016?gameHash=ae3261ebf027d1c7,40,7,19,1.0,0.0,1.0,5,10,1.0,0.0,1.0,59095.0,-2609.0,-34.0,False
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,1,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2415.0,0.0,0.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,2,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2415.0,0.0,0.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,3,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2728.0,18.0,18.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,4,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4125.0,153.0,153.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,5,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5498.0,273.0,273.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,6,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6823.0,404.0,386.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,7,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,7967.0,202.0,49.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,8,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,9376.0,185.0,-88.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,9,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,10731.0,408.0,4.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,10,0,0,0.0,0.0,0.0,1,0,0.2,0.2,0.0,11940.0,390.0,188.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,11,2,2,0.8,0.4,0.4,1,0,0.2,0.2,0.0,14221.0,1263.0,1078.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,12,2,2,0.8,0.4,0.4,1,0,0.2,0.2,0.0,16841.0,1983.0,1575.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,13,4,5,1.8,0.8,1.0,1,0,0.2,0.2,0.0,18092.0,2219.0,1829.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,14,6,5,2.2,1.2,1.0,1,0,0.2,0.2,0.0,20423.0,1898.0,635.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,15,6,5,2.2,1.2,1.0,2,0,0.2,0.2,0.0,22637.0,3202.0,1219.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,16,6,5,1.4,0.8,0.6,3,0,0.4,0.4,0.0,25083.0,4178.0,1959.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,17,6,5,1.4,0.8,0.6,3,0,0.4,0.4,0.0,27454.0,5429.0,3531.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,18,6,5,0.4,0.4,0.0,3,0,0.4,0.4,0.0,28838.0,5139.0,1937.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,19,6,5,0.0,0.0,0.0,3,0,0.4,0.4,0.0,30350.0,5409.0,1231.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,20,6,6,0.2,0.0,0.2,3,1,0.4,0.2,0.2,31839.0,5447.0,18.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,21,6,6,0.2,0.0,0.2,3,1,0.2,0.0,0.2,33508.0,4142.0,-997.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,22,6,6,0.2,0.0,0.2,3,1,0.2,0.0,0.2,35186.0,4421.0,-988.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,23,6,6,0.2,0.0,0.2,3,1,0.2,0.0,0.2,36777.0,4508.0,-939.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,24,6,6,0.2,0.0,0.2,3,1,0.2,0.0,0.2,38460.0,4820.0,678.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,25,6,6,0.0,0.0,0.0,3,1,0.0,0.0,0.0,39807.0,4460.0,39.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,26,7,8,0.6,0.2,0.4,3,1,0.0,0.0,0.0,41398.0,4815.0,307.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,27,7,10,1.0,0.2,0.8,3,2,0.2,0.0,0.2,42837.0,4475.0,-345.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,28,7,10,1.0,0.2,0.8,3,2,0.2,0.0,0.2,43749.0,2355.0,-2105.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,29,7,10,1.0,0.2,0.8,3,2,0.2,0.0,0.2,45160.0,1918.0,-2897.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,30,11,12,2.2,1.0,1.2,3,2,0.2,0.0,0.2,46539.0,2352.0,-2123.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,31,11,12,1.6,0.8,0.8,3,2,0.2,0.0,0.2,51194.0,5497.0,3142.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,32,11,12,1.2,0.8,0.4,3,2,0.0,0.0,0.0,52738.0,5362.0,3444.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370017?gameHash=34a0bbd8abf9eea9,33,14,12,1.8,1.4,0.4,7,3,1.0,0.8,0.2,54082.0,5827.0,3475.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370018?gameHash=505b18fd44fed131,1,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2415.0,0.0,0.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370018?gameHash=505b18fd44fed131,2,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2425.0,10.0,10.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370018?gameHash=505b18fd44fed131,3,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2724.0,-4.0,-4.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370018?gameHash=505b18fd44fed131,4,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,4047.0,63.0,63.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370018?gameHash=505b18fd44fed131,5,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,5317.0,-193.0,-203.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370018?gameHash=505b18fd44fed131,6,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,6716.0,-126.0,-122.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370018?gameHash=505b18fd44fed131,7,0,1,0.2,0.0,0.2,0,0,0.0,0.0,0.0,8043.0,-234.0,-297.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370018?gameHash=505b18fd44fed131,8,0,1,0.2,0.0,0.2,0,0,0.0,0.0,0.0,9154.0,-1022.0,-829.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370018?gameHash=505b18fd44fed131,9,0,1,0.2,0.0,0.2,0,0,0.0,0.0,0.0,10570.0,-961.0,-835.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370018?gameHash=505b18fd44fed131,10,0,1,0.2,0.0,0.2,0,0,0.0,0.0,0.0,11836.0,-923.0,-689.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370018?gameHash=505b18fd44fed131,11,0,1,0.2,0.0,0.2,0,0,0.0,0.0,0.0,13482.0,-970.0,52.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370018?gameHash=505b18fd44fed131,12,0,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,14577.0,-1048.0,-87.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370018?gameHash=505b18fd44fed131,13,0,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,16230.0,-968.0,-45.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370018?gameHash=505b18fd44fed131,14,0,1,0.0,0.0,0.0,0,0,0.0,0.0,0.0,17725.0,-1091.0,-121.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370018?gameHash=505b18fd44fed131,15,1,1,0.2,0.2,0.0,1,1,0.4,0.2,0.2,19023.0,-1045.0,3.0,True
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1001370018?gameHash=505b18fd44fed131,16,1,1,0.2,0.2,0.0,2,2,0.8,0.4,0.4,21512.0,-481.0,487.0,True
